source,reporter,partner,period,cmdCode,cmdDesc,flowCode,qty_kg,netWgt_kg,value_usd,qtyUnitCode
Guatemala_Export,Guatemala,Saudi Arabia,2019,0908,"Nutmeg, mace and cardamoms",X,10182189.0,10182189.0,190561028.0,8
Guatemala_Export,Guatemala,Saudi Arabia,2016,0908,"Nutmeg, mace and cardamoms",X,8936527.0,8936527.0,71143557.0,8
Guatemala_Export,Guatemala,India,2021,0908,"Nutmeg, mace and cardamoms",X,391019.0,391019.0,6819923.0,8
Guatemala_Export,Guatemala,India,2014,0908,"Nutmeg, mace and cardamoms",X,1967768.0,1967768.0,7807128.0,8
Guatemala_Export,Guatemala,India,2024,0908,"Nutmeg, mace and cardamoms",X,80763.0,80763.0,1223400.0,8
Guatemala_Export,Guatemala,India,2015,0908,"Nutmeg, mace and cardamoms",X,878225.0,878225.0,4608532.0,8
Guatemala_Export,Guatemala,India,2020,0908,"Nutmeg, mace and cardamoms",X,404624.0,404624.0,9764585.0,8
Guatemala_Export,Guatemala,India,2023,0908,"Nutmeg, mace and cardamoms",X,741212.0,741212.0,4448465.0,8
Guatemala_Export,Guatemala,India,2017,0908,"Nutmeg, mace and cardamoms",X,1062235.0,1062235.0,8854682.0,8
Guatemala_Export,Guatemala,India,2022,0908,"Nutmeg, mace and cardamoms",X,358691.0,358691.0,3775147.0,8
Guatemala_Export,Guatemala,India,2018,0908,"Nutmeg, mace and cardamoms",X,444580.0,444580.0,5231918.0,8
Guatemala_Export,Guatemala,India,2019,0908,"Nutmeg, mace and cardamoms",X,539721.0,539721.0,10176698.0,8
Guatemala_Export,Guatemala,India,2016,0908,"Nutmeg, mace and cardamoms",X,806536.0,806536.0,3930364.0,8
Guatemala_Export,Guatemala,Singapore,2020,0908,"Nutmeg, mace and cardamoms",X,980081.0,980081.0,16781490.0,8
Guatemala_Export,Guatemala,Singapore,2021,0908,"Nutmeg, mace and cardamoms",X,1106599.0,1106599.0,15319160.0,8
Guatemala_Export,Guatemala,Singapore,2024,0908,"Nutmeg, mace and cardamoms",X,497395.0,497395.0,7549600.0,8
Guatemala_Export,Guatemala,Singapore,2014,0908,"Nutmeg, mace and cardamoms",X,1161801.0,1161801.0,6624969.0,8
Guatemala_Export,Guatemala,Singapore,2015,0908,"Nutmeg, mace and cardamoms",X,473119.0,473119.0,3081139.0,8
Guatemala_Export,Guatemala,Singapore,2023,0908,"Nutmeg, mace and cardamoms",X,1393450.0,1393450.0,7125152.0,8
Guatemala_Export,Guatemala,Singapore,2017,0908,"Nutmeg, mace and cardamoms",X,959146.0,959146.0,8966650.0,8
Guatemala_Export,Guatemala,Singapore,2019,0908,"Nutmeg, mace and cardamoms",X,1037954.0,1037954.0,18338180.0,8
Guatemala_Export,Guatemala,Singapore,2022,0908,"Nutmeg, mace and cardamoms",X,1082641.0,1082641.0,7131249.0,8
Guatemala_Export,Guatemala,Singapore,2018,0908,"Nutmeg, mace and cardamoms",X,1086369.0,1086369.0,12062202.0,8
Guatemala_Export,Guatemala,Singapore,2016,0908,"Nutmeg, mace and cardamoms",X,724191.0,724191.0,4584920.0,8
Guatemala_Export,Guatemala,Viet Nam,2019,0908,"Nutmeg, mace and cardamoms",X,8768.0,8768.0,114000.0,8
Guatemala_Export,Guatemala,Viet Nam,2016,0908,"Nutmeg, mace and cardamoms",X,6555.0,6555.0,21000.0,8
Guatemala_Export,Guatemala,Viet Nam,2018,0908,"Nutmeg, mace and cardamoms",X,6000.0,6000.0,64764.0,8
Guatemala_Export,Guatemala,Slovenia,2016,0908,"Nutmeg, mace and cardamoms",X,10750.0,10750.0,24500.0,8
Guatemala_Export,Guatemala,Slovenia,2023,0908,"Nutmeg, mace and cardamoms",X,8592.0,8592.0,32300.0,8
Guatemala_Export,Guatemala,Slovenia,2021,0908,"Nutmeg, mace and cardamoms",X,8381.0,8381.0,92400.0,8
Guatemala_Export,Guatemala,Somalia,2016,0908,"Nutmeg, mace and cardamoms",X,23897.0,23897.0,83755.0,8
Guatemala_Export,Guatemala,Somalia,2017,0908,"Nutmeg, mace and cardamoms",X,23760.0,23760.0,303700.0,8
Guatemala_Export,Guatemala,South Africa,2022,0908,"Nutmeg, mace and cardamoms",X,18258.0,18258.0,164951.0,8
Guatemala_Export,Guatemala,South Africa,2015,0908,"Nutmeg, mace and cardamoms",X,20200.0,20200.0,109950.0,8
Guatemala_Export,Guatemala,South Africa,2023,0908,"Nutmeg, mace and cardamoms",X,33370.0,33370.0,270000.0,8
Guatemala_Export,Guatemala,South Africa,2014,0908,"Nutmeg, mace and cardamoms",X,11031.0,11031.0,24800.0,8
Guatemala_Export,Guatemala,South Africa,2024,0908,"Nutmeg, mace and cardamoms",X,19395.0,19395.0,407750.0,8
Guatemala_Export,Guatemala,South Africa,2016,0908,"Nutmeg, mace and cardamoms",X,10783.0,10783.0,78145.0,8
Guatemala_Export,Guatemala,South Africa,2018,0908,"Nutmeg, mace and cardamoms",X,50002.0,50002.0,387585.0,8
Guatemala_Export,Guatemala,South Africa,2019,0908,"Nutmeg, mace and cardamoms",X,33990.0,33990.0,288547.0,8
Guatemala_Export,Guatemala,South Africa,2020,0908,"Nutmeg, mace and cardamoms",X,15237.0,15237.0,316448.0,8
Guatemala_Export,Guatemala,South Africa,2017,0908,"Nutmeg, mace and cardamoms",X,48273.0,48273.0,313964.0,8
Guatemala_Export,Guatemala,South Africa,2021,0908,"Nutmeg, mace and cardamoms",X,24961.0,24961.0,398090.0,8
Guatemala_Export,Guatemala,Spain,2016,0908,"Nutmeg, mace and cardamoms",X,71488.0,71488.0,278736.0,8
Guatemala_Export,Guatemala,Spain,2023,0908,"Nutmeg, mace and cardamoms",X,79291.0,79291.0,378010.0,8
Guatemala_Export,Guatemala,Spain,2018,0908,"Nutmeg, mace and cardamoms",X,25715.0,25715.0,170638.0,8
Guatemala_Export,Guatemala,Spain,2022,0908,"Nutmeg, mace and cardamoms",X,97218.0,97218.0,779501.0,8
Guatemala_Export,Guatemala,Spain,2024,0908,"Nutmeg, mace and cardamoms",X,31102.0,31102.0,386460.0,8
Guatemala_Export,Guatemala,Spain,2019,0908,"Nutmeg, mace and cardamoms",X,109.0,109.0,4780.0,8
Guatemala_Export,Guatemala,Spain,2017,0908,"Nutmeg, mace and cardamoms",X,33313.0,33313.0,181679.0,8
Guatemala_Export,Guatemala,Spain,2020,0908,"Nutmeg, mace and cardamoms",X,34710.0,34710.0,434438.0,8
Guatemala_Export,Guatemala,Spain,2014,0908,"Nutmeg, mace and cardamoms",X,127660.0,127660.0,36870.0,8
Guatemala_Export,Guatemala,Spain,2015,0908,"Nutmeg, mace and cardamoms",X,15893.0,15893.0,111114.0,8
Guatemala_Export,Guatemala,Spain,2021,0908,"Nutmeg, mace and cardamoms",X,85662.0,85662.0,893462.0,8
Guatemala_Export,Guatemala,Sudan,2016,0908,"Nutmeg, mace and cardamoms",X,830652.0,830652.0,4411059.0,8
Guatemala_Export,Guatemala,Sudan,2023,0908,"Nutmeg, mace and cardamoms",X,394984.0,394984.0,1612447.0,8
Guatemala_Export,Guatemala,Sudan,2022,0908,"Nutmeg, mace and cardamoms",X,245580.0,245580.0,1505653.0,8
Guatemala_Export,Guatemala,Sudan,2024,0908,"Nutmeg, mace and cardamoms",X,60750.0,60750.0,731700.0,8
Guatemala_Export,Guatemala,Sudan,2019,0908,"Nutmeg, mace and cardamoms",X,51520.0,51520.0,819467.0,8
Guatemala_Export,Guatemala,Sudan,2017,0908,"Nutmeg, mace and cardamoms",X,284520.0,284520.0,2119574.0,8
Guatemala_Export,Guatemala,Sudan,2018,0908,"Nutmeg, mace and cardamoms",X,19530.0,19530.0,220396.0,8
Guatemala_Export,Guatemala,Sudan,2020,0908,"Nutmeg, mace and cardamoms",X,50233.0,50233.0,899138.0,8
Guatemala_Export,Guatemala,Sudan,2014,0908,"Nutmeg, mace and cardamoms",X,349081.0,349081.0,1740752.0,8
Guatemala_Export,Guatemala,Sudan,2015,0908,"Nutmeg, mace and cardamoms",X,759197.0,759197.0,4166765.0,8
Guatemala_Export,Guatemala,Sudan,2021,0908,"Nutmeg, mace and cardamoms",X,108896.0,108896.0,1357956.0,8
Guatemala_Export,Guatemala,Sweden,2016,0908,"Nutmeg, mace and cardamoms",X,81026.0,81026.0,543777.0,8
Guatemala_Export,Guatemala,Sweden,2024,0908,"Nutmeg, mace and cardamoms",X,125922.0,125922.0,2528500.0,8
Guatemala_Export,Guatemala,Sweden,2022,0908,"Nutmeg, mace and cardamoms",X,169838.0,169838.0,2487120.0,8
Guatemala_Export,Guatemala,Sweden,2023,0908,"Nutmeg, mace and cardamoms",X,105833.0,105833.0,721500.0,8
Guatemala_Export,Guatemala,Sweden,2020,0908,"Nutmeg, mace and cardamoms",X,141823.0,141823.0,4093106.0,8
Guatemala_Export,Guatemala,Sweden,2019,0908,"Nutmeg, mace and cardamoms",X,108900.0,108900.0,2595530.0,8
Guatemala_Export,Guatemala,Sweden,2017,0908,"Nutmeg, mace and cardamoms",X,54250.0,54250.0,576644.0,8
Guatemala_Export,Guatemala,Sweden,2018,0908,"Nutmeg, mace and cardamoms",X,72815.0,72815.0,1035514.0,8
Guatemala_Export,Guatemala,Sweden,2015,0908,"Nutmeg, mace and cardamoms",X,143173.0,143173.0,1150271.0,8
Guatemala_Export,Guatemala,Sweden,2014,0908,"Nutmeg, mace and cardamoms",X,217469.0,217469.0,1213808.0,8
Guatemala_Export,Guatemala,Sweden,2021,0908,"Nutmeg, mace and cardamoms",X,140519.0,140519.0,3167287.0,8
Guatemala_Export,Guatemala,Switzerland,2020,0908,"Nutmeg, mace and cardamoms",X,2352.0,2352.0,89850.0,8
Guatemala_Export,Guatemala,Switzerland,2021,0908,"Nutmeg, mace and cardamoms",X,3370.0,3370.0,116005.0,8
Guatemala_Export,Guatemala,Switzerland,2018,0908,"Nutmeg, mace and cardamoms",X,32.0,32.0,265.0,8
Guatemala_Export,Guatemala,Switzerland,2024,0908,"Nutmeg, mace and cardamoms",X,3020.0,3020.0,65700.0,8
Guatemala_Export,Guatemala,Syria,2021,0908,"Nutmeg, mace and cardamoms",X,1206450.0,1206450.0,14048247.0,8
Guatemala_Export,Guatemala,Syria,2014,0908,"Nutmeg, mace and cardamoms",X,2007852.0,2007852.0,7664764.0,8
Guatemala_Export,Guatemala,Syria,2015,0908,"Nutmeg, mace and cardamoms",X,1832666.0,1832666.0,8273146.0,8
Guatemala_Export,Guatemala,Syria,2018,0908,"Nutmeg, mace and cardamoms",X,1345510.0,1345510.0,12544544.0,8
Guatemala_Export,Guatemala,Syria,2017,0908,"Nutmeg, mace and cardamoms",X,961013.0,961013.0,7377107.0,8
Guatemala_Export,Guatemala,Syria,2019,0908,"Nutmeg, mace and cardamoms",X,1166791.0,1166791.0,13245390.0,8
Guatemala_Export,Guatemala,Syria,2023,0908,"Nutmeg, mace and cardamoms",X,1641129.0,1641129.0,8820978.0,8
Guatemala_Export,Guatemala,Syria,2022,0908,"Nutmeg, mace and cardamoms",X,1358031.0,1358031.0,9074938.0,8
Guatemala_Export,Guatemala,Syria,2024,0908,"Nutmeg, mace and cardamoms",X,616778.0,616778.0,8824248.0,8
Guatemala_Export,Guatemala,Syria,2016,0908,"Nutmeg, mace and cardamoms",X,1620178.0,1620178.0,5654966.0,8
Guatemala_Export,Guatemala,Syria,2020,0908,"Nutmeg, mace and cardamoms",X,498171.0,498171.0,7724770.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2018,0908,"Nutmeg, mace and cardamoms",X,7232845.0,7232845.0,83958964.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2014,0908,"Nutmeg, mace and cardamoms",X,10115348.0,10115348.0,66086162.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2019,0908,"Nutmeg, mace and cardamoms",X,8047127.0,8047127.0,144799570.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2023,0908,"Nutmeg, mace and cardamoms",X,12165694.0,12165694.0,84064800.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2024,0908,"Nutmeg, mace and cardamoms",X,7945380.0,7945380.0,133257021.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2020,0908,"Nutmeg, mace and cardamoms",X,15962490.0,15962490.0,236775233.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2016,0908,"Nutmeg, mace and cardamoms",X,5210304.0,5210304.0,34731670.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2022,0908,"Nutmeg, mace and cardamoms",X,9881769.0,9881769.0,72124906.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2017,0908,"Nutmeg, mace and cardamoms",X,7891707.0,7891707.0,79997407.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2021,0908,"Nutmeg, mace and cardamoms",X,6907456.0,6907456.0,107152488.0,8
Guatemala_Export,Guatemala,United Arab Emirates,2015,0908,"Nutmeg, mace and cardamoms",X,10212083.0,10212083.0,77139516.0,8
Guatemala_Export,Guatemala,Türkiye,2020,0908,"Nutmeg, mace and cardamoms",X,4744150.0,4744150.0,71195742.0,8
Guatemala_Export,Guatemala,Türkiye,2024,0908,"Nutmeg, mace and cardamoms",X,869910.0,869910.0,6771447.0,8
Guatemala_Export,Guatemala,Türkiye,2016,0908,"Nutmeg, mace and cardamoms",X,702836.0,702836.0,2364562.0,8
Guatemala_Export,Guatemala,Türkiye,2023,0908,"Nutmeg, mace and cardamoms",X,2472789.0,2472789.0,9762090.0,8
Guatemala_Export,Guatemala,Türkiye,2022,0908,"Nutmeg, mace and cardamoms",X,2664283.0,2664283.0,13000799.0,8
Guatemala_Export,Guatemala,Türkiye,2017,0908,"Nutmeg, mace and cardamoms",X,360262.0,360262.0,2635207.0,8
Guatemala_Export,Guatemala,Türkiye,2019,0908,"Nutmeg, mace and cardamoms",X,578611.0,578611.0,8734844.0,8
Guatemala_Export,Guatemala,Türkiye,2014,0908,"Nutmeg, mace and cardamoms",X,83338.0,83338.0,371318.0,8
Guatemala_Export,Guatemala,Türkiye,2021,0908,"Nutmeg, mace and cardamoms",X,744544.0,744544.0,8938009.0,8
Guatemala_Export,Guatemala,Türkiye,2015,0908,"Nutmeg, mace and cardamoms",X,152443.0,152443.0,816832.0,8
Guatemala_Export,Guatemala,Türkiye,2018,0908,"Nutmeg, mace and cardamoms",X,435541.0,435541.0,4172539.0,8
Guatemala_Export,Guatemala,Uganda,2022,0908,"Nutmeg, mace and cardamoms",X,10072.0,10072.0,48000.0,8
Guatemala_Export,Guatemala,Ukraine,2019,0908,"Nutmeg, mace and cardamoms",X,544.0,544.0,6031.0,8
Guatemala_Export,Guatemala,Egypt,2020,0908,"Nutmeg, mace and cardamoms",X,8657230.0,8657230.0,134643866.0,8
Guatemala_Export,Guatemala,Egypt,2024,0908,"Nutmeg, mace and cardamoms",X,403310.0,403310.0,5413368.0,8
Guatemala_Export,Guatemala,Egypt,2016,0908,"Nutmeg, mace and cardamoms",X,1006256.0,1006256.0,6595763.0,8
Guatemala_Export,Guatemala,Egypt,2023,0908,"Nutmeg, mace and cardamoms",X,1045130.0,1045130.0,6595048.0,8
Guatemala_Export,Guatemala,Egypt,2019,0908,"Nutmeg, mace and cardamoms",X,1400209.0,1400209.0,23502189.0,8
Guatemala_Export,Guatemala,Egypt,2017,0908,"Nutmeg, mace and cardamoms",X,969753.0,969753.0,10482906.0,8
Guatemala_Export,Guatemala,Egypt,2022,0908,"Nutmeg, mace and cardamoms",X,1813983.0,1813983.0,18693520.0,8
Guatemala_Export,Guatemala,Egypt,2014,0908,"Nutmeg, mace and cardamoms",X,1341960.0,1341960.0,8098981.0,8
Guatemala_Export,Guatemala,Egypt,2015,0908,"Nutmeg, mace and cardamoms",X,947114.0,947114.0,5995347.0,8
Guatemala_Export,Guatemala,Egypt,2018,0908,"Nutmeg, mace and cardamoms",X,1390566.0,1390566.0,16005838.0,8
Guatemala_Export,Guatemala,Egypt,2021,0908,"Nutmeg, mace and cardamoms",X,2713511.0,2713511.0,84748976.0,8
Guatemala_Export,Guatemala,United Kingdom,2024,0908,"Nutmeg, mace and cardamoms",X,509963.0,509963.0,10274702.0,8
Guatemala_Export,Guatemala,United Kingdom,2016,0908,"Nutmeg, mace and cardamoms",X,505760.0,505760.0,3804562.0,8
Guatemala_Export,Guatemala,United Kingdom,2019,0908,"Nutmeg, mace and cardamoms",X,577958.0,577958.0,9809044.0,8
Guatemala_Export,Guatemala,United Kingdom,2022,0908,"Nutmeg, mace and cardamoms",X,491605.0,491605.0,4557844.0,8
Guatemala_Export,Guatemala,United Kingdom,2018,0908,"Nutmeg, mace and cardamoms",X,618703.0,618703.0,7937860.0,8
Guatemala_Export,Guatemala,United Kingdom,2021,0908,"Nutmeg, mace and cardamoms",X,634423.0,634423.0,12017236.0,8
Guatemala_Export,Guatemala,United Kingdom,2015,0908,"Nutmeg, mace and cardamoms",X,535547.0,535547.0,4020210.0,8
Guatemala_Export,Guatemala,United Kingdom,2014,0908,"Nutmeg, mace and cardamoms",X,478768.0,478768.0,3416381.0,8
Guatemala_Export,Guatemala,United Kingdom,2023,0908,"Nutmeg, mace and cardamoms",X,334718.0,334718.0,2741990.0,8
Guatemala_Export,Guatemala,United Kingdom,2017,0908,"Nutmeg, mace and cardamoms",X,456299.0,456299.0,5069849.0,8
Guatemala_Export,Guatemala,United Kingdom,2020,0908,"Nutmeg, mace and cardamoms",X,615502.0,615502.0,13695987.0,8
Guatemala_Export,Guatemala,United Rep. of Tanzania,2018,0908,"Nutmeg, mace and cardamoms",X,11232.0,11232.0,126046.0,8
Guatemala_Export,Guatemala,USA,2021,0908,"Nutmeg, mace and cardamoms",X,832413.0,832413.0,18140628.0,8
Guatemala_Export,Guatemala,USA,2015,0908,"Nutmeg, mace and cardamoms",X,732497.0,732497.0,5275006.0,8
Guatemala_Export,Guatemala,USA,2018,0908,"Nutmeg, mace and cardamoms",X,660564.0,660564.0,9530095.0,8
Guatemala_Export,Guatemala,USA,2016,0908,"Nutmeg, mace and cardamoms",X,785288.0,785288.0,5426990.0,8
Guatemala_Export,Guatemala,USA,2022,0908,"Nutmeg, mace and cardamoms",X,923563.0,923563.0,12633235.0,8
Guatemala_Export,Guatemala,USA,2014,0908,"Nutmeg, mace and cardamoms",X,752894.0,752894.0,4439639.0,8
Guatemala_Export,Guatemala,USA,2019,0908,"Nutmeg, mace and cardamoms",X,520784.0,520784.0,9490448.0,8
Guatemala_Export,Guatemala,USA,2023,0908,"Nutmeg, mace and cardamoms",X,665310.0,665310.0,7020502.0,8
Guatemala_Export,Guatemala,USA,2017,0908,"Nutmeg, mace and cardamoms",X,577651.0,577651.0,6461358.0,8
Guatemala_Export,Guatemala,USA,2020,0908,"Nutmeg, mace and cardamoms",X,746432.0,746432.0,18969156.0,8
Guatemala_Export,Guatemala,USA,2024,0908,"Nutmeg, mace and cardamoms",X,593001.0,593001.0,12611270.0,8
Guatemala_Export,Guatemala,Venezuela,2022,0908,"Nutmeg, mace and cardamoms",X,536.0,536.0,5860.0,8
Guatemala_Export,Guatemala,Venezuela,2023,0908,"Nutmeg, mace and cardamoms",X,523.0,523.0,4318.0,8
Guatemala_Export,Guatemala,Venezuela,2020,0908,"Nutmeg, mace and cardamoms",X,554.0,554.0,8120.0,8
Guatemala_Export,Guatemala,Yemen,2016,0908,"Nutmeg, mace and cardamoms",X,32486.0,32486.0,119742.0,8
Guatemala_Export,Guatemala,Yemen,2015,0908,"Nutmeg, mace and cardamoms",X,15776.0,15776.0,47681.0,8
Guatemala_Export,Guatemala,Yemen,2014,0908,"Nutmeg, mace and cardamoms",X,64456.0,64456.0,329471.0,8
Guatemala_Export,Guatemala,Yemen,2023,0908,"Nutmeg, mace and cardamoms",X,22680.0,22680.0,207900.0,8
Guatemala_Export,Guatemala,Yemen,2019,0908,"Nutmeg, mace and cardamoms",X,10910.0,10910.0,165000.0,8
Guatemala_Export,Guatemala,Yemen,2017,0908,"Nutmeg, mace and cardamoms",X,10827.0,10827.0,130480.0,8
Guatemala_Export,Guatemala,Yemen,2020,0908,"Nutmeg, mace and cardamoms",X,33833.0,33833.0,1020150.0,8
Guatemala_Export,Guatemala,"Areas, nes",2020,0908,"Nutmeg, mace and cardamoms",X,10752.0,10752.0,125200.0,8
SaudiArabia_Import,Saudi Arabia,World,2014,0908,"Nutmeg, mace and cardamoms",M,11723000.0,11723000.0,116047896.0,8
SaudiArabia_Import,Saudi Arabia,China,2014,0908,"Nutmeg, mace and cardamoms",M,21000.0,21000.0,161134.0,8
SaudiArabia_Import,Saudi Arabia,Colombia,2014,0908,"Nutmeg, mace and cardamoms",M,3000.0,3000.0,27478.0,8
SaudiArabia_Import,Saudi Arabia,Ethiopia,2014,0908,"Nutmeg, mace and cardamoms",M,78000.0,78000.0,319600.0,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2014,0908,"Nutmeg, mace and cardamoms",M,8311000.0,8311000.0,73644334.0,8
SaudiArabia_Import,Saudi Arabia,Guyana,2014,0908,"Nutmeg, mace and cardamoms",M,20000.0,20000.0,105911.0,8
SaudiArabia_Import,Saudi Arabia,Liberia,2014,0908,"Nutmeg, mace and cardamoms",M,6000.0,6000.0,87770.0,8
SaudiArabia_Import,Saudi Arabia,India,2014,0908,"Nutmeg, mace and cardamoms",M,3225000.0,3225000.0,41477576.0,8
SaudiArabia_Import,Saudi Arabia,Syria,2014,0908,"Nutmeg, mace and cardamoms",M,51000.0,51000.0,101109.0,8
SaudiArabia_Import,Saudi Arabia,Egypt,2014,0908,"Nutmeg, mace and cardamoms",M,6000.0,6000.0,90705.0,8
SaudiArabia_Import,Saudi Arabia,USA,2014,0908,"Nutmeg, mace and cardamoms",M,2000.0,2000.0,32280.0,8
SaudiArabia_Import,Saudi Arabia,World,2015,0908,"Nutmeg, mace and cardamoms",M,11366295.0,11366295.0,126408568.574,8
SaudiArabia_Import,Saudi Arabia,Ethiopia,2015,0908,"Nutmeg, mace and cardamoms",M,22500.0,22500.0,87889.216,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2015,0908,"Nutmeg, mace and cardamoms",M,7618214.0,7618214.0,75923702.406,8
SaudiArabia_Import,Saudi Arabia,Pakistan,2015,0908,"Nutmeg, mace and cardamoms",M,9859.0,9859.0,40223.465,8
SaudiArabia_Import,Saudi Arabia,India,2015,0908,"Nutmeg, mace and cardamoms",M,3715332.0,3715332.0,50312830.626,8
SaudiArabia_Import,Saudi Arabia,USA,2015,0908,"Nutmeg, mace and cardamoms",M,390.0,390.0,43922.861,8
SaudiArabia_Import,Saudi Arabia,World,2015,0908,"Nutmeg, mace and cardamoms",M,11366295.0,11366295.0,126408568.574,8
SaudiArabia_Import,Saudi Arabia,Ethiopia,2015,0908,"Nutmeg, mace and cardamoms",M,22500.0,22500.0,87889.216,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2015,0908,"Nutmeg, mace and cardamoms",M,7618214.0,7618214.0,75923702.406,8
SaudiArabia_Import,Saudi Arabia,Pakistan,2015,0908,"Nutmeg, mace and cardamoms",M,9859.0,9859.0,40223.465,8
SaudiArabia_Import,Saudi Arabia,India,2015,0908,"Nutmeg, mace and cardamoms",M,3715332.0,3715332.0,50312830.626,8
SaudiArabia_Import,Saudi Arabia,USA,2015,0908,"Nutmeg, mace and cardamoms",M,390.0,390.0,43922.861,8
SaudiArabia_Import,Saudi Arabia,World,2016,0908,"Nutmeg, mace and cardamoms",M,12414000.0,12414000.0,112841474.385,8
SaudiArabia_Import,Saudi Arabia,China,2016,0908,"Nutmeg, mace and cardamoms",M,9000.0,9000.0,95200.119,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2016,0908,"Nutmeg, mace and cardamoms",M,9273000.0,9273000.0,72962757.87,8
SaudiArabia_Import,Saudi Arabia,India,2016,0908,"Nutmeg, mace and cardamoms",M,3132000.0,3132000.0,39783516.396,8
SaudiArabia_Import,Saudi Arabia,World,2016,0908,"Nutmeg, mace and cardamoms",M,12414000.0,12414000.0,112841474.385,8
SaudiArabia_Import,Saudi Arabia,China,2016,0908,"Nutmeg, mace and cardamoms",M,9000.0,9000.0,95200.119,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2016,0908,"Nutmeg, mace and cardamoms",M,9273000.0,9273000.0,72962757.87,8
SaudiArabia_Import,Saudi Arabia,India,2016,0908,"Nutmeg, mace and cardamoms",M,3132000.0,3132000.0,39783516.396,8
SaudiArabia_Import,Saudi Arabia,World,2017,0908,"Nutmeg, mace and cardamoms",M,12466479.0,12466479.0,181371740.409,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2017,0908,"Nutmeg, mace and cardamoms",M,9029190.0,9029190.0,117083906.474,8
SaudiArabia_Import,Saudi Arabia,Guyana,2017,0908,"Nutmeg, mace and cardamoms",M,107000.0,107000.0,1390500.33,8
SaudiArabia_Import,Saudi Arabia,India,2017,0908,"Nutmeg, mace and cardamoms",M,3303989.0,3303989.0,62686022.355,8
SaudiArabia_Import,Saudi Arabia,USA,2017,0908,"Nutmeg, mace and cardamoms",M,26300.0,26300.0,211311.25,8
SaudiArabia_Import,Saudi Arabia,World,2018,0908,"Nutmeg, mace and cardamoms",M,9302704.58,9302704.58,140563965.037,8
SaudiArabia_Import,Saudi Arabia,Bahrain,2018,0908,"Nutmeg, mace and cardamoms",M,219.786,219.786,3068.0,8
SaudiArabia_Import,Saudi Arabia,China,2018,0908,"Nutmeg, mace and cardamoms",M,116.238,116.238,2020.0,8
SaudiArabia_Import,Saudi Arabia,Ethiopia,2018,0908,"Nutmeg, mace and cardamoms",M,1707.106,1707.106,23829.603,8
SaudiArabia_Import,Saudi Arabia,Germany,2018,0908,"Nutmeg, mace and cardamoms",M,143.983,143.983,2009.867,8
SaudiArabia_Import,Saudi Arabia,Guatemala,2018,0908,"Nutmeg, mace and cardamoms",M,7660330.586,7660330.586,116811506.868,8
SaudiArabia_Import,Saudi Arabia,Guyana,2018,0908,"Nutmeg, mace and cardamoms",M,45696.378,45696.378,637878.746,8
SaudiArabia_Import,Saudi Arabia,Jordan,2018,0908,"Nutmeg, mace and cardamoms",M,91.74,91.74,1346.4,8
SaudiArabia_Import,Saudi Arabia,Lebanon,2018,0908,"Nutmeg, mace and cardamoms",M,27.544,27.544,478.667,8
SaudiArabia_Import,Saudi Arabia,India,2018,0908,"Nutmeg, mace and cardamoms",M,1478773.639,1478773.639,21464967.75,8
SaudiArabia_Import,Saudi Arabia,Spain,2018,0908,"Nutmeg, mace and cardamoms",M,58.986,58.986,1025.067,8
SaudiArabia_Import,Saudi Arabia,Syria,2018,0908,"Nutmeg, mace and cardamoms",M,25.212,25.212,438.133,8
SaudiArabia_Import,Saudi Arabia,United Arab Emirates,2018,0908,"Nutmeg, mace and cardamoms",M,3835.047,3835.047,55885.607,8
SaudiArabia_Import,Saudi Arabia,USA,2018,0908,"Nutmeg, mace and cardamoms",M,111678.335,111678.335,1559510.328,8
SaudiArabia_Import,Saudi Arabia,World,2019,0908,"Nutmeg, mace and cardamoms",M,9897844.004,9897844.004,188241803.294,8
SaudiArabia_Import,Saudi Arabia,Bahrain,2019,0908,"Nutmeg, mace and cardamoms",M,25914.078,25914.078,501598.921,8
SaudiArabia_Import,Saudi Arabia,China,2019,0908,"Nutmeg, mace and cardamoms",M,151.477,151.477,2868.0,8
SaudiArabia_Import,Saudi Arabia,Colombia,2019,0908,"Nutmeg, mace and cardamoms",M,1083.539,1083.539,20402.933,8
SaudiArabia_Import,Saudi Arabia,Ethiopia,2019,0908,"Nutmeg, mace and cardamoms",M,3613.744,3613.744,68834.665,8
SaudiArabia_Import,Saudi Arabia,Germany,2019,0908,"Nutmeg, mace and cardamoms",M,562.683,562.683,10750.933,8
