date,actual_avg_price_inr_per_kg,predicted_avg_price_inr_per_kg,model_run_date,horizon_days,model_version
2021-08-28,1119.45,,,,
2021-08-31,1149.2150000000001,,,,
2021-09-02,1104.96,,,,
2021-09-03,1100.1,,,,
2021-09-04,1049.51,,,,
2021-09-06,1025.16,,,,
2021-09-07,1024.22,,,,
2021-09-08,1079.4250000000002,,,,
2021-09-09,1054.3649999999998,,,,
2021-09-10,1026.5,,,,
2021-09-11,1065.0,,,,
2021-09-13,1018.62,,,,
2021-09-15,1061.315,,,,
2021-09-16,1048.22,,,,
2021-09-18,1017.24,,,,
2021-09-21,1032.395,,,,
2021-09-23,1074.08,,,,
2021-09-25,1116.01,,,,
2021-09-26,1128.3,,,,
2021-09-28,1066.165,,,,
2021-09-30,1039.98,,,,
2021-10-01,973.03,,,,
2021-10-04,1037.13,,,,
2021-10-05,930.94,,,,
2021-10-06,1005.61,,,,
2021-10-07,1013.82,,,,
2021-10-09,1005.105,,,,
2021-10-11,1007.25,,,,
2021-10-12,1019.75,,,,
2021-10-14,1023.64,,,,
2021-10-16,1027.77,,,,
2021-10-19,1046.8600000000001,,,,
2021-10-21,1042.75,,,,
2021-10-22,1040.44,,,,
2021-10-23,1041.495,,,,
2021-10-26,981.065,,,,
2021-10-28,969.125,,,,
2021-10-29,996.84,,,,
2021-11-01,1027.895,,,,
2021-11-02,1015.58,,,,
2021-11-03,977.87,,,,
2021-11-05,1042.66,,,,
2021-11-06,1067.03,,,,
2021-11-08,1062.445,,,,
2021-11-09,992.3,,,,
2021-11-10,1016.0,,,,
2021-11-11,999.755,,,,
2021-11-12,1014.9300000000001,,,,
2021-11-13,1042.99,,,,
2021-11-15,1029.19,,,,
2021-11-16,965.17,,,,
2021-11-17,1000.39,,,,
2021-11-18,990.06,,,,
2021-11-19,1025.19,,,,
2021-11-20,1031.145,,,,
2021-11-22,1051.68,,,,
2021-11-23,1071.135,,,,
2021-11-24,1047.585,,,,
2021-11-25,1075.6,,,,
2021-11-26,1080.805,,,,
2021-11-27,1118.7199999999998,,,,
2021-11-29,1075.295,,,,
2021-11-30,1023.25,,,,
2021-12-01,1011.125,,,,
2021-12-02,990.795,,,,
2021-12-03,1003.95,,,,
2021-12-04,1006.225,,,,
2021-12-06,998.61,,,,
2021-12-07,953.315,,,,
2021-12-08,967.46,,,,
2021-12-09,950.3199999999999,,,,
2021-12-10,974.62,,,,
2021-12-11,986.25,,,,
2021-12-13,948.255,,,,
2021-12-14,928.865,,,,
2021-12-15,925.6500000000001,,,,
2021-12-16,902.065,,,,
2021-12-17,919.995,,,,
2021-12-18,948.55,,,,
2021-12-20,938.775,,,,
2021-12-21,919.715,,,,
2021-12-22,906.725,,,,
2021-12-23,867.26,,,,
2021-12-24,906.57,,,,
2021-12-27,904.6500000000001,,,,
2021-12-28,910.48,,,,
2021-12-29,887.005,,,,
2021-12-30,872.845,,,,
2021-12-31,835.235,,,,
2022-01-01,886.265,,,,
2022-01-03,873.595,,,,
2022-01-04,843.3499999999999,,,,
2022-01-05,802.855,,,,
2022-01-06,827.02,,,,
2022-01-07,808.7149999999999,,,,
2022-01-08,881.9000000000001,,,,
2022-01-10,870.2249999999999,,,,
2022-01-11,880.27,,,,
2022-01-12,870.46,,,,
2022-01-13,852.4449999999999,,,,
2022-01-15,863.7149999999999,,,,
2022-01-17,897.64,,,,
2022-01-18,887.845,,,,
2022-01-19,871.485,,,,
2022-01-20,890.8,,,,
2022-01-21,925.6700000000001,,,,
2022-01-22,961.245,,,,
2022-01-24,941.0,,,,
2022-01-25,901.05,,,,
2022-01-27,891.04,,,,
2022-01-28,880.5150000000001,,,,
2022-01-29,877.185,,,,
2022-01-31,905.37,,,,
2022-02-01,899.7550000000001,,,,
2022-02-02,910.7,,,,
2022-02-03,921.385,,,,
2022-02-04,916.9449999999999,,,,
2022-02-05,955.31,,,,
2022-02-07,979.5699999999999,,,,
2022-02-08,989.645,,,,
2022-02-09,962.7349999999999,,,,
2022-02-10,965.37,,,,
2022-02-11,923.905,,,,
2022-02-12,888.935,,,,
2022-02-14,913.61,,,,
2022-02-15,895.5899999999999,,,,
2022-02-16,884.5450000000001,,,,
2022-02-17,862.095,,,,
2022-02-18,860.3399999999999,,,,
2022-02-21,879.85,,,,
2022-02-22,904.01,,,,
2022-02-23,922.135,,,,
2022-02-24,943.03,,,,
2022-02-25,939.9,,,,
2022-02-26,929.95,,,,
2022-02-27,924.085,,,,
2022-02-28,886.035,,,,
2022-03-01,926.23,,,,
2022-03-02,894.19,,,,
2022-03-03,911.255,,,,
2022-03-04,870.165,,,,
2022-03-05,863.05,,,,
2022-03-07,873.74,,,,
2022-03-08,908.7049999999999,,,,
2022-03-09,901.155,,,,
2022-03-10,927.685,,,,
2022-03-11,913.22,,,,
2022-03-12,929.63,,,,
2022-03-14,894.46,,,,
2022-03-15,922.87,,,,
2022-03-16,917.165,,,,
2022-03-17,899.635,,,,
2022-03-18,855.005,,,,
2022-03-19,866.0,,,,
2022-03-21,862.97,,,,
2022-03-22,865.095,,,,
2022-03-23,889.3,,,,
2022-03-24,906.655,,,,
2022-03-25,882.14,,,,
2022-03-26,875.065,,,,
2022-03-28,854.27,,,,
2022-03-29,926.03,,,,
2022-03-30,895.54,,,,
2022-03-31,907.21,,,,
2022-04-01,917.26,,,,
2022-04-02,927.7,,,,
2022-04-04,912.8,,,,
2022-04-05,933.41,,,,
2022-04-06,928.2850000000001,,,,
2022-04-07,952.79,,,,
2022-04-08,925.3499999999999,,,,
2022-04-09,905.94,,,,
2022-04-11,894.315,,,,
2022-04-12,925.83,,,,
2022-04-13,948.23,,,,
2022-04-16,928.705,,,,
2022-04-18,889.765,,,,
2022-04-19,893.37,,,,
2022-04-20,863.235,,,,
2022-04-21,895.28,,,,
2022-04-22,925.0699999999999,,,,
2022-04-23,901.8199999999999,,,,
2022-04-25,840.0550000000001,,,,
2022-04-26,884.44,,,,
2022-04-27,860.81,,,,
2022-04-28,874.54,,,,
2022-04-29,830.1400000000001,,,,
2022-04-30,856.12,,,,
2022-05-02,790.82,,,,
2022-05-04,809.865,,,,
2022-05-05,778.1700000000001,,,,
2022-05-06,857.03,,,,
2022-05-07,887.0550000000001,,,,
2022-05-09,839.6700000000001,,,,
2022-05-10,835.005,,,,
2022-05-11,835.3399999999999,,,,
2022-05-12,794.31,,,,
2022-05-13,859.01,,,,
2022-05-14,811.265,,,,
2022-05-16,809.04,,,,
2022-05-17,785.265,,,,
2022-05-18,803.69,,,,
2022-05-19,759.415,,,,
2022-05-20,861.4300000000001,,,,
2022-05-21,852.815,,,,
2022-05-23,804.865,,,,
2022-05-24,788.255,,,,
2022-05-25,794.95,,,,
2022-05-26,745.25,,,,
2022-05-27,801.2750000000001,,,,
2022-05-28,782.7049999999999,,,,
2022-05-30,788.2,,,,
2022-05-31,761.765,,,,
2022-06-01,782.01,,,,
2022-06-02,739.88,,,,
2022-06-03,820.84,,,,
2022-06-04,807.3199999999999,,,,
2022-06-06,829.01,,,,
2022-06-07,783.5999999999999,,,,
2022-06-08,823.46,,,,
2022-06-09,767.74,,,,
2022-06-10,826.2049999999999,,,,
2022-06-11,856.11,,,,
2022-06-13,870.13,,,,
2022-06-14,876.89,,,,
2022-06-15,874.3499999999999,,,,
2022-06-16,810.1400000000001,,,,
2022-06-17,871.6,,,,
2022-06-18,855.915,,,,
2022-06-20,859.235,,,,
2022-06-21,844.9,,,,
2022-06-22,831.9449999999999,,,,
2022-06-23,807.84,,,,
2022-06-24,813.52,,,,
2022-06-25,835.3199999999999,,,,
2022-06-27,845.315,,,,
2022-06-28,784.6800000000001,,,,
2022-06-29,819.8299999999999,,,,
2022-06-30,827.33,,,,
2022-07-01,817.5150000000001,,,,
2022-07-02,816.1949999999999,,,,
2022-07-04,824.48,,,,
2022-07-05,809.875,,,,
2022-07-06,814.65,,,,
2022-07-07,828.695,,,,
2022-07-08,835.53,,,,
2022-07-09,842.0450000000001,,,,
2022-07-11,836.7249999999999,,,,
2022-07-12,788.77,,,,
2022-07-13,837.98,,,,
2022-07-14,892.7750000000001,,,,
2022-07-15,877.55,,,,
2022-07-16,889.5550000000001,,,,
2022-07-18,875.45,,,,
2022-07-19,875.3,,,,
2022-07-20,887.47,,,,
2022-07-21,942.83,,,,
2022-07-22,946.375,,,,
2022-07-23,962.22,,,,
2022-07-25,1007.71,,,,
2022-07-26,970.16,,,,
2022-07-27,990.55,,,,
2022-07-28,980.165,,,,
2022-07-29,1004.675,,,,
2022-07-30,1005.635,,,,
2022-08-01,995.71,,,,
2022-08-02,959.0999999999999,,,,
2022-08-03,951.7,,,,
2022-08-04,975.865,,,,
2022-08-05,989.5699999999999,,,,
2022-08-06,1005.03,,,,
2022-08-08,994.3399999999999,,,,
2022-08-09,957.355,,,,
2022-08-10,972.595,,,,
2022-08-11,983.655,,,,
2022-08-12,992.295,,,,
2022-08-13,1025.72,,,,
2022-08-16,1026.875,,,,
2022-08-17,981.21,,,,
2022-08-18,1010.92,,,,
2022-08-19,949.14,,,,
2022-08-20,971.9549999999999,,,,
2022-08-22,1003.385,,,,
2022-08-23,962.485,,,,
2022-08-24,910.19,,,,
2022-08-25,919.52,,,,
2022-08-26,917.215,,,,
2022-08-27,967.32,,,,
2022-08-29,942.65,,,,
2022-08-30,903.8399999999999,,,,
2022-08-31,870.275,,,,
2022-09-01,929.23,,,,
2022-09-02,912.655,,,,
2022-09-03,917.1099999999999,,,,
2022-09-05,951.3499999999999,,,,
2022-09-06,974.35,,,,
2022-09-07,912.6099999999999,,,,
2022-09-09,954.0899999999999,,,,
2022-09-10,954.64,,,,
2022-09-12,995.335,,,,
2022-09-13,1036.58,,,,
2022-09-14,1065.495,,,,
2022-09-15,1017.665,,,,
2022-09-16,1048.17,,,,
2022-09-17,1019.23,,,,
2022-09-19,1027.845,,,,
2022-09-20,1027.0900000000001,,,,
2022-09-21,1057.255,,,,
2022-09-22,1007.2,,,,
2022-09-23,993.99,,,,
2022-09-24,993.62,,,,
2022-09-26,1019.325,,,,
2022-09-27,1004.86,,,,
2022-09-28,1014.095,,,,
2022-09-29,944.895,,,,
2022-09-30,976.37,,,,
2022-10-01,963.2149999999999,,,,
2022-10-03,989.6,,,,
2022-10-04,975.8199999999999,,,,
2022-10-06,1001.67,,,,
2022-10-07,897.5550000000001,,,,
2022-10-08,958.6500000000001,,,,
2022-10-10,907.325,,,,
2022-10-11,957.2750000000001,,,,
2022-10-12,957.79,,,,
2022-10-13,954.22,,,,
2022-10-14,901.7850000000001,,,,
2022-10-15,920.6,,,,
2022-10-17,907.635,,,,
2022-10-18,925.625,,,,
2022-10-19,937.975,,,,
2022-10-20,943.7750000000001,,,,
2022-10-21,946.98,,,,
2022-10-22,1070.57,,,,
2022-10-25,963.04,,,,
2022-10-26,911.145,,,,
2022-10-27,928.13,,,,
2022-10-28,937.12,,,,
2022-10-29,944.245,,,,
2022-10-31,897.7850000000001,,,,
2022-11-01,901.5699999999999,,,,
2022-11-02,899.6700000000001,,,,
2022-11-03,907.97,,,,
2022-11-04,911.42,,,,
2022-11-05,955.775,,,,
2022-11-07,866.645,,,,
2022-11-08,884.3,,,,
2022-11-09,850.45,,,,
2022-11-10,924.07,,,,
2022-11-11,892.71,,,,
2022-11-12,896.55,,,,
2022-11-14,854.99,,,,
2022-11-15,850.48,,,,
2022-11-16,836.49,,,,
2022-11-17,843.145,,,,
2022-11-18,869.105,,,,
2022-11-19,905.075,,,,
2022-11-21,859.5250000000001,,,,
2022-11-22,859.505,,,,
2022-11-23,845.63,,,,
2022-11-24,953.64,,,,
2022-11-25,903.75,,,,
2022-11-26,995.4266666666666,,,,
2022-11-28,925.315,,,,
2022-11-29,874.12,,,,
2022-11-30,878.655,,,,
2022-12-01,851.3,,,,
2022-12-02,962.21,,,,
2022-12-03,897.075,,,,
2022-12-05,898.1,,,,
2022-12-06,879.35,,,,
2022-12-07,831.52,,,,
2022-12-08,830.655,,,,
2022-12-09,923.21,,,,
2022-12-10,866.48,,,,
2022-12-12,876.0550000000001,,,,
2022-12-13,853.905,,,,
2022-12-14,840.905,,,,
2022-12-15,813.615,,,,
2022-12-16,897.025,,,,
2022-12-17,865.045,,,,
2022-12-19,885.085,,,,
2022-12-20,851.27,,,,
2022-12-21,823.435,,,,
2022-12-22,803.065,,,,
2022-12-23,887.32,,,,
2022-12-24,952.84,,,,
2022-12-26,842.935,,,,
2022-12-27,842.835,,,,
2022-12-28,800.52,,,,
2022-12-29,825.37,,,,
2022-12-30,775.03,,,,
2022-12-31,847.155,,,,
2023-01-02,867.5550000000001,,,,
2023-01-03,872.35,,,,
2023-01-04,877.0450000000001,,,,
2023-01-05,910.0550000000001,,,,
2023-01-06,896.455,,,,
2023-01-07,1017.95,,,,
2023-01-09,957.0550000000001,,,,
2023-01-10,964.5699999999999,,,,
2023-01-11,909.47,,,,
2023-01-12,928.25,,,,
2023-01-13,914.875,,,,
2023-01-16,1026.72,,,,
2023-01-17,1000.29,,,,
2023-01-18,1039.97,,,,
2023-01-19,1033.65,,,,
2023-01-20,1077.125,,,,
2023-01-21,1065.0,,,,
2023-01-23,1140.13,,,,
2023-01-24,1098.72,,,,
2023-01-25,1116.63,,,,
2023-01-27,1059.73,,,,
2023-01-28,1169.75,,,,
2023-01-30,1137.975,,,,
2023-01-31,1102.57,,,,
2023-02-01,1175.04,,,,
2023-02-02,1154.03,,,,
2023-02-03,1139.855,,,,
2023-02-04,1081.83,,,,
2023-02-06,1092.26,,,,
2023-02-07,1039.44,,,,
2023-02-08,1161.1,,,,
2023-02-09,1116.0149999999999,,,,
2023-02-10,1165.4099999999999,,,,
2023-02-11,1150.7150000000001,,,,
2023-02-13,1303.13,,,,
2023-02-14,1351.645,,,,
2023-02-15,1580.23,,,,
2023-02-16,1617.835,,,,
2023-02-17,1710.67,,,,
2023-02-18,1543.355,,,,
2023-02-20,1529.995,,,,
2023-02-21,1382.95,,,,
2023-02-22,1403.33,,,,
2023-02-23,1352.405,,,,
2023-02-24,1502.505,,,,
2023-02-25,1535.52,,,,
2023-02-27,1550.12,,,,
2023-02-28,1507.95,,,,
2023-03-01,1447.15,,,,
2023-03-02,1510.1599999999999,,,,
2023-03-03,1466.855,,,,
2023-03-04,1440.8899999999999,,,,
2023-03-06,1354.8899999999999,,,,
2023-03-07,1425.1399999999999,,,,
2023-03-08,1414.6599999999999,,,,
2023-03-09,1484.21,,,,
2023-03-10,1466.115,,,,
2023-03-11,1481.1750000000002,,,,
2023-03-13,1374.62,,,,
2023-03-14,1392.3649999999998,,,,
2023-03-15,1360.74,,,,
2023-03-16,1414.0349999999999,,,,
2023-03-17,1351.84,,,,
2023-03-18,1314.69,,,,
2023-03-20,1255.37,,,,
2023-03-21,1319.325,,,,
2023-03-22,1271.275,,,,
2023-03-23,1372.625,,,,
2023-03-24,1389.49,,,,
2023-03-27,1407.435,,,,
2023-03-28,1337.97,,,,
2023-03-29,1418.7199999999998,,,,
2023-03-30,1368.455,,,,
2023-03-31,1425.205,,,,
2023-04-01,1475.25,,,,
2023-04-03,1445.89,,,,
2023-04-04,1414.855,,,,
2023-04-05,1378.27,,,,
2023-04-06,1339.095,,,,
2023-04-10,1346.73,,,,
2023-04-11,1366.72,,,,
2023-04-12,1269.885,,,,
2023-04-13,1316.2350000000001,,,,
2023-04-17,1280.01,,,,
2023-04-18,1302.65,,,,
2023-04-19,1245.09,,,,
2023-04-20,1235.2,,,,
2023-04-22,1188.01,,,,
2023-04-24,1137.255,,,,
2023-04-25,1090.42,,,,
2023-04-26,1088.23,,,,
2023-04-27,1159.935,,,,
2023-04-28,1207.185,,,,
2023-04-29,1190.85,,,,
2023-05-01,1136.0700000000002,,,,
2023-05-02,1097.24,,,,
2023-05-03,1159.025,,,,
2023-05-04,1129.21,,,,
2023-05-05,1141.065,,,,
2023-05-06,1101.5,,,,
2023-05-08,1090.2849999999999,,,,
2023-05-09,1068.085,,,,
2023-05-10,1058.685,,,,
2023-05-11,1067.955,,,,
2023-05-12,1031.455,,,,
2023-05-13,971.345,,,,
2023-05-15,962.965,,,,
2023-05-16,1005.48,,,,
2023-05-17,1076.855,,,,
2023-05-18,1109.355,,,,
2023-05-19,1091.85,,,,
2023-05-20,1097.77,,,,
2023-05-22,1034.595,,,,
2023-05-23,1049.42,,,,
2023-05-24,1060.17,,,,
2023-05-25,1063.895,,,,
2023-05-26,1054.19,,,,
2023-05-27,1006.29,,,,
2023-05-29,992.525,,,,
2023-05-30,969.085,,,,
2023-05-31,1019.21,,,,
2023-06-01,1013.675,,,,
2023-06-02,1081.0349999999999,,,,
2023-06-03,1044.89,,,,
2023-06-05,1053.685,,,,
2023-06-06,1039.73,,,,
2023-06-07,1107.79,,,,
2023-06-08,1123.1799999999998,,,,
2023-06-09,1116.135,,,,
2023-06-10,1055.37,,,,
2023-06-12,1099.605,,,,
2023-06-13,1054.9850000000001,,,,
2023-06-14,1124.8000000000002,,,,
2023-06-15,1154.355,,,,
2023-06-16,1145.62,,,,
2023-06-17,1160.4,,,,
2023-06-19,1167.05,,,,
2023-06-20,1085.22,,,,
2023-06-21,1136.8049999999998,,,,
2023-06-22,1167.3899999999999,,,,
2023-06-24,1161.23,,,,
2023-06-26,1227.6,,,,
2023-06-27,1203.075,,,,
2023-06-28,1274.7649999999999,,,,
2023-06-30,1377.7350000000001,,,,
2023-07-01,1333.05,,,,
2023-07-03,1189.905,,,,
2023-07-04,1248.005,,,,
2023-07-05,1192.74,,,,
2023-07-06,1294.54,,,,
2023-07-07,1285.63,,,,
2023-07-08,1280.9450000000002,,,,
2023-07-10,1741.555,,,,
2023-07-11,1356.62,,,,
2023-07-12,1265.5149999999999,,,,
2023-07-13,1370.04,,,,
2023-07-14,1385.915,,,,
2023-07-15,1368.91,,,,
2023-07-17,1363.615,,,,
2023-07-18,1386.94,,,,
2023-07-19,1318.2199999999998,,,,
2023-07-20,1393.755,,,,
2023-07-21,1395.205,,,,
2023-07-22,1470.405,,,,
2023-07-24,1491.745,,,,
2023-07-25,1545.915,,,,
2023-07-26,1475.96,,,,
2023-07-27,1483.405,,,,
2023-07-29,1496.855,,,,
2023-07-31,1497.02,,,,
2023-08-01,1490.655,,,,
2023-08-02,1572.88,,,,
2023-08-03,1598.525,,,,
2023-08-04,1709.96,,,,
2023-08-05,1805.115,,,,
2023-08-07,2097.285,,,,
2023-08-08,2166.61,,,,
2023-08-09,2106.39,,,,
2023-08-10,1850.675,,,,
2023-08-11,2003.845,,,,
2023-08-12,2073.59,,,,
2023-08-14,2009.885,,,,
2023-08-16,1977.125,,,,
2023-08-17,2149.6099999999997,,,,
2023-08-18,2092.205,,,,
2023-08-19,2139.42,,,,
2023-08-21,2139.0249999999996,,,,
2023-08-22,2049.3849999999998,,,,
2023-08-23,2002.205,,,,
2023-08-24,1998.315,,,,
2023-08-25,1981.33,,,,
2023-08-26,2157.605,,,,
2023-08-28,2223.1800000000003,,,,
2023-08-30,2079.705,,,,
2023-08-31,1975.65,,,,
2023-09-01,1978.48,,,,
2023-09-02,1835.955,,,,
2023-09-04,1840.4299999999998,,,,
2023-09-05,1910.98,,,,
2023-09-06,1954.575,,,,
2023-09-07,1890.945,,,,
2023-09-08,1878.385,,,,
2023-09-09,1854.6799999999998,,,,
2023-09-11,1967.69,,,,
2023-09-12,1931.5,,,,
2023-09-13,1890.4299999999998,,,,
2023-09-14,1844.04,,,,
2023-09-15,1822.34,,,,
2023-09-16,1735.9099999999999,,,,
2023-09-18,1799.435,,,,
2023-09-19,1768.205,,,,
2023-09-20,1727.8600000000001,,,,
2023-09-21,1651.495,,,,
2023-09-22,1705.7350000000001,,,,
2023-09-23,1722.2649999999999,,,,
2023-09-25,1857.02,,,,
2023-09-26,1853.7800000000002,,,,
2023-09-27,1873.025,,,,
2023-09-28,1795.7350000000001,,,,
2023-09-29,1769.0100000000002,,,,
2023-09-30,1728.74,,,,
2023-10-03,1759.265,,,,
2023-10-04,1731.7350000000001,,,,
2023-10-05,1713.915,,,,
2023-10-06,1754.8400000000001,,,,
2023-10-07,1825.5,,,,
2023-10-09,1807.435,,,,
2023-10-10,1802.78,,,,
2023-10-11,1749.17,,,,
2023-10-12,1656.8400000000001,,,,
2023-10-13,1662.99,,,,
2023-10-14,1671.56,,,,
2023-10-16,1606.695,,,,
2023-10-17,1634.795,,,,
2023-10-18,1569.96,,,,
2023-10-19,1591.2350000000001,,,,
2023-10-20,1571.45,,,,
2023-10-21,1602.0349999999999,,,,
2023-10-23,1614.615,,,,
2023-10-25,1620.3600000000001,,,,
2023-10-26,1603.65,,,,
2023-10-27,1555.125,,,,
2023-10-28,1512.13,,,,
2023-10-30,1461.205,,,,
2023-10-31,1418.755,,,,
2023-11-01,1445.225,,,,
2023-11-02,1435.4299999999998,,,,
2023-11-03,1433.05,,,,
2023-11-04,1493.745,,,,
2023-11-06,1476.8249999999998,,,,
2023-11-07,1497.6149999999998,,,,
2023-11-08,1556.5,,,,
2023-11-09,1558.6950000000002,,,,
2023-11-10,1581.975,,,,
2023-11-11,1613.16,,,,
2023-11-13,1567.2800000000002,,,,
2023-11-14,1538.11,,,,
2023-11-15,1516.525,,,,
2023-11-16,1485.115,,,,
2023-11-17,1455.7,,,,
2023-11-18,1429.2849999999999,,,,
2023-11-20,1470.785,,,,
2023-11-21,1495.5,,,,
2023-11-22,1569.6100000000001,,,,
2023-11-23,1528.1399999999999,,,,
2023-11-24,1599.993333333333,,,,
2023-11-25,1547.98,,,,
2023-11-27,1541.115,,,,
2023-11-28,1515.045,,,,
2023-11-29,1543.435,,,,
2023-11-30,1566.23,,,,
2023-12-01,1511.73,,,,
2023-12-02,1524.2733333333333,,,,
2023-12-04,1510.775,,,,
2023-12-05,1517.743333333333,,,,
2023-12-06,1534.0349999999999,,,,
2023-12-07,1531.625,,,,
2023-12-08,1556.77,,,,
2023-12-09,1534.0149999999999,,,,
2023-12-11,1531.06,,,,
2023-12-12,1539.51,,,,
2023-12-13,1636.2150000000001,,,,
2023-12-14,1664.835,,,,
2023-12-15,1693.5,,,,
2023-12-16,1651.8649999999998,,,,
2023-12-18,1626.79,,,,
2023-12-19,1616.19,,,,
2023-12-20,1663.08,,,,
2023-12-21,1663.795,,,,
2023-12-22,1670.905,,,,
2023-12-23,1647.025,,,,
2023-12-26,1757.6,,,,
2023-12-27,1800.26,,,,
2023-12-28,1825.7800000000002,,,,
2023-12-29,1819.87,,,,
2023-12-30,1721.22,,,,
2024-01-01,1669.0300000000002,,,,
2024-01-02,1671.4299999999998,,,,
2024-01-03,1653.41,,,,
2024-01-04,1674.085,,,,
2024-01-05,1708.525,,,,
2024-01-06,1728.0549999999998,,,,
2024-01-08,1661.065,,,,
2024-01-09,1622.48,,,,
2024-01-10,1601.515,,,,
2024-01-11,1649.6,,,,
2024-01-12,1630.8400000000001,,,,
2024-01-13,1591.625,,,,
2024-01-16,1619.33,,,,
2024-01-17,1617.69,,,,
2024-01-18,1637.065,,,,
2024-01-19,1686.165,,,,
2024-01-20,1679.08,,,,
2024-01-22,1609.06,,,,
2024-01-23,1565.055,,,,
2024-01-24,1608.615,,,,
2024-01-25,1582.96,,,,
2024-01-27,1654.115,,,,
2024-01-29,1646.325,,,,
2024-01-30,1668.72,,,,
2024-01-31,1558.47,,,,
2024-02-01,1550.7649999999999,,,,
2024-02-02,1529.1,,,,
2024-02-03,1559.44,,,,
2024-02-05,1532.19,,,,
2024-02-06,1448.01,,,,
2024-02-07,1474.01,,,,
2024-02-08,1504.385,,,,
2024-02-09,1508.745,,,,
2024-02-10,1506.67,,,,
2024-02-12,1538.24,,,,
2024-02-13,1540.025,,,,
2024-02-14,1492.8449999999998,,,,
2024-02-15,1502.4650000000001,,,,
2024-02-16,1478.075,,,,
2024-02-17,1475.9450000000002,,,,
2024-02-19,1443.265,,,,
2024-02-20,1425.685,,,,
2024-02-21,1407.72,,,,
2024-02-22,1408.54,,,,
2024-02-23,1409.165,,,,
2024-02-24,1460.96,,,,
2024-02-26,1473.2199999999998,,,,
2024-02-27,1442.1799999999998,,,,
2024-02-28,1519.045,,,,
2024-02-29,1524.775,,,,
2024-03-01,1520.52,,,,
2024-03-02,1463.29,,,,
2024-03-04,1435.88,,,,
2024-03-05,1507.19,,,,
2024-03-06,1384.9050000000002,,,,
2024-03-07,1394.98,,,,
2024-03-08,1345.2849999999999,,,,
2024-03-09,1356.18,,,,
2024-03-11,1321.585,,,,
2024-03-12,1305.105,,,,
2024-03-13,1386.1399999999999,,,,
2024-03-14,1384.0149999999999,,,,
2024-03-15,1450.13,,,,
2024-03-16,1451.09,,,,
2024-03-18,1426.335,,,,
2024-03-19,1415.96,,,,
2024-03-20,1497.955,,,,
2024-03-21,1534.5900000000001,,,,
2024-03-22,1512.555,,,,
2024-03-23,1472.33,,,,
2024-03-25,1405.55,,,,
2024-03-26,1424.57,,,,
2024-03-27,1410.855,,,,
2024-03-28,1518.47,,,,
2024-03-30,1526.835,,,,
2024-04-01,1631.52,,,,
2024-04-02,1579.2199999999998,,,,
2024-04-03,1561.2649999999999,,,,
2024-04-04,1554.835,,,,
2024-04-05,1592.875,,,,
2024-04-06,1660.4850000000001,,,,
2024-04-08,1790.405,,,,
2024-04-09,1724.12,,,,
2024-04-11,1681.71,,,,
2024-04-12,1637.595,,,,
2024-04-13,1579.31,,,,
2024-04-15,1647.5,,,,
2024-04-16,1692.27,,,,
2024-04-17,1740.87,,,,
2024-04-18,1779.8449999999998,,,,
2024-04-20,1883.615,,,,
2024-04-22,1886.3899999999999,,,,
2024-04-23,1969.42,,,,
2024-04-24,1905.58,,,,
2024-04-25,1923.5149999999999,,,,
2024-04-27,2117.285,,,,
2024-04-29,2302.805,,,,
2024-04-30,2165.675,,,,
2024-05-01,2174.3950000000004,,,,
2024-05-02,2052.6,,,,
2024-05-03,2034.75,,,,
2024-05-04,1949.135,,,,
2024-05-06,1942.205,,,,
2024-05-07,1959.02,,,,
2024-05-08,2034.73,,,,
2024-05-09,2166.7200000000003,,,,
2024-05-10,1934.24,,,,
2024-05-11,2019.1399999999999,,,,
2024-05-13,2046.2399999999998,,,,
2024-05-14,2048.42,,,,
2024-05-15,2028.33,,,,
2024-05-16,2009.25,,,,
2024-05-17,1975.1,,,,
2024-05-18,2035.5300000000002,,,,
2024-05-20,1908.3000000000002,,,,
2024-05-21,2000.295,,,,
2024-05-22,2072.185,,,,
2024-05-23,2103.205,,,,
2024-05-24,2149.44,,,,
2024-05-25,2304.475,,,,
2024-05-27,2355.5,,,,
2024-05-28,2357.3100000000004,,,,
2024-05-29,2193.58,,,,
2024-05-30,2229.605,,,,
2024-05-31,2242.15,,,,
2024-06-01,2254.0150000000003,,,,
2024-06-03,2369.6400000000003,,,,
2024-06-04,2396.66,,,,
2024-06-05,2416.1949999999997,,,,
2024-06-06,2441.585,,,,
2024-06-07,2436.34,,,,
2024-06-08,2551.3,,,,
2024-06-10,2546.17,,,,
2024-06-11,2473.045,,,,
2024-06-12,2384.22,,,,
2024-06-13,2434.165,,,,
2024-06-14,2434.25,,,,
2024-06-15,2429.205,,,,
2024-06-18,2351.7799999999997,,,,
2024-06-19,2316.865,,,,
2024-06-20,2285.16,,,,
2024-06-21,2284.985,,,,
2024-06-22,2295.3,,,,
2024-06-24,2318.09,,,,
2024-06-25,2296.825,,,,
2024-06-26,2288.145,,,,
2024-06-27,2217.615,,,,
2024-06-28,2193.835,,,,
2024-06-29,2130.73,,,,
2024-07-01,2162.705,,,,
2024-07-02,2124.03,,,,
2024-07-03,2055.08,,,,
2024-07-04,2151.99,,,,
2024-07-05,2274.02,,,,
2024-07-06,2237.22,,,,
2024-07-08,2369.94,,,,
2024-07-09,2324.02,,,,
2024-07-10,2315.2,,,,
2024-07-11,2322.24,,,,
